timesteps,ent_coef,policy_loss,value_loss,entropy_loss,approx_kl,early_stopped,grad_norm,reward_mean,reward_std,avg_steps_survived,max_hover_streak,avg_final_dist,min_final_dist,effective_std_mean,total_param_norm,outcome_oob,outcome_attitude-ROLL,outcome_attitude-PITCH,outcome_hit,outcome_hover_success,outcome_moving_away_cap,outcome_drift,outcome_timeout
420000,0.0059499999999999996,-0.00109580579737667,4.881350265815854,0.1458140667527914,0.0057019105006475,False,248.79993283748627,550.0389320296542,42.728045649690515,195.0,0,0.4089879904085917,0.40898799040859174,0.23340556025505066,48.36954481527209,0,0,0,0,0,20,0,0
435000,0.0058000000000000005,-0.0027763823891291395,2.3044465677812696,0.15235767513513565,0.005964190873783082,False,157.4771409034729,544.2195909566046,22.57959583627984,203.0,0,0.4056746175127441,0.40567461751274403,0.23296590149402618,48.94608175009489,0,0,0,0,0,20,0,0
450000,0.00565,-0.006076331686927006,19.91925297304988,0.1385981235653162,0.011848185313283466,False,460.80567437410355,607.5283688839811,32.92892010200281,200.0,200,0.26710013607656713,0.26710013607656713,0.23378092050552368,50.231603782624006,0,0,0,0,20,0,0,0
465000,0.0055000000000000005,0.002082154853269458,5.39020586386323,0.14054141752421856,0.01402360387146473,False,281.884430706501,565.5973720761355,41.14078296258504,186.0,0,0.3893174139230267,0.3893174139230267,0.23366689682006836,50.8824323490262,0,0,0,0,0,20,0,0
480000,0.00535,-0.0036987797066103667,2.4140047039836645,0.12449268251657486,0.011215031670872122,False,236.34429997205734,501.44889962103844,25.763241026867934,181.0,0,0.42307341523371245,0.4230734152337124,0.2346520870923996,50.061677888035774,0,0,0,0,0,20,0,0
495000,0.005200000000000001,-0.002232869272120297,4.354285769164562,0.12766720540821552,0.01290582817455288,False,275.02043226361275,528.3290094769316,34.47971068523345,195.0,0,0.40689346094796164,0.40689346094796164,0.23438777029514313,50.849088191986084,0,0,0,0,0,20,0,0
510000,0.00505,0.005722589194192551,8.397100510075688,0.15067033469676971,0.00917160495009739,False,411.8685781955719,620.7857229693798,31.616735240208545,214.0,0,0.3728621101956768,0.3728621101956767,0.23299598693847656,51.4181092903018,0,0,0,0,0,20,0,0
525000,0.0049,-0.0007856058364268392,24.164234552532434,0.14854741096496582,0.02295467436488252,True,585.7597294449806,610.4254218827241,25.694634985582198,200.0,200,0.2714300760274195,0.2714300760274195,0.2332226186990738,52.43914484977722,0,0,0,0,20,0,0,0
540000,0.00475,0.004989561508409679,51.26069027930498,0.1527844350785017,0.021139562682947144,True,979.195060133934,613.453108113631,41.11348571913061,200.0,200,0.24530829096348553,0.24530829096348544,0.2329440712928772,53.6287793032825,0,0,0,0,20,0,0,0
555000,0.0046,0.0037123193906154484,4.4731564447283745,0.1628361027687788,0.02059064424247481,True,407.0571703314781,518.7801979628616,30.817597041981248,198.0,0,0.4128064621918025,0.4128064621918024,0.23238112032413483,53.71671273931861,0,0,0,0,0,20,0,0
570000,0.00445,-0.006568260803760495,2.1024676710367203,0.17243090085685253,0.01004603088949807,False,262.1141023039818,563.8760626395417,27.727381322459095,200.0,200,0.29967271071835166,0.2996727107183516,0.23180006444454193,53.49940211698413,0,0,0,0,20,0,0,0
585000,0.004300000000000001,-0.0009837892139330506,17.51973525248468,0.14677773602306843,0.007933751185191795,False,633.0041440725327,621.9917010725588,23.52814045671739,200.0,200,0.27352855289608613,0.27352855289608613,0.23331689834594727,53.066300094127655,0,0,0,0,20,0,0,0
600000,0.00415,0.0013172469334676862,18.017442107200623,0.14664840511977673,0.021483269272721373,True,684.7065224647522,585.5297738296341,41.379928862866294,174.0,0,0.35016761228277704,0.350167612282777,0.23329374194145203,53.35260800272226,0,0,0,0,0,20,0,0
615000,0.004,0.0012393175275065005,43.82784287631512,0.14205204509198666,0.010680151724955067,False,826.6938239336014,645.4737356560408,0.9642866161657399,200.0,200,0.14220893839731924,0.1422089383973193,0.23356154561042786,53.6008218228817,0,0,0,0,20,0,0,0
630000,0.00385,0.0009893828828353435,4.802030449733138,0.13708683289587498,0.009665099787525833,False,331.82780516147614,567.6346675912448,36.29072811116308,196.0,0,0.3813435217249645,0.38134352172496444,0.23390765488147736,52.64570952579379,0,0,0,0,0,20,0,0
645000,0.0037,-0.0015037478879094124,4.019549811258912,0.1465433407574892,0.016627695222268812,False,272.5469368696213,589.057249907674,21.31290674893253,214.0,0,0.3412660706513092,0.34126607065130926,0.23335035145282745,52.561995569616556,0,0,0,0,0,20,0,0
660000,0.0035499999999999998,-0.0010004490031860769,13.682678945362568,0.1441955454647541,0.008210561718442477,False,477.0361332297325,616.4040335927532,39.78625866163175,170.0,0,0.3470797020250256,0.3470797020250256,0.2334187775850296,53.15765853598714,0,0,0,0,0,20,0,0
675000,0.0034,0.00234603020362556,4.503337305039167,0.1273905597627163,0.01650155543757137,False,339.3749430179596,591.208074069785,25.4718259203269,194.0,0,0.38178906738032814,0.3817890673803281,0.23445618152618408,53.25549150258303,0,0,0,0,0,20,0,0
690000,0.0032499999999999994,0.00035472060699248686,13.097895063459873,0.11673465929925442,0.020531285175820813,True,425.45650309324265,614.9739214064311,47.46683587720751,200.0,200,0.2546003643733014,0.25460036437330147,0.2350645512342453,52.840476125478745,0,0,0,0,20,0,0,0
705000,0.0031000000000000008,0.004322028471506201,12.17647334560752,0.11694963276386261,0.021604707566439174,True,416.87889617681503,630.9805629583216,17.057792833926086,200.0,200,0.25008619287344636,0.2500861928734463,0.23505966365337372,52.403206780552864,0,0,0,0,20,0,0,0
720000,0.0029500000000000004,0.001434299221727997,16.824289951473475,0.11626954190433025,0.0302401882072445,True,429.72231340408325,628.3693938364626,31.9486560240931,209.0,0,0.37672335767043663,0.37672335767043663,0.2351381480693817,51.45388211682439,0,0,0,0,0,20,0,0
735000,0.0028000000000000004,-0.0007113888277672231,12.005104944109917,0.11321508698165417,0.008197999573894776,False,386.5208311676979,525.7963804664871,36.03349734979868,179.0,0,0.37749936580868076,0.3774993658086808,0.23525531589984894,51.94154093787074,0,0,0,0,0,20,0,0
750000,0.00265,0.0017238109285244718,2.7381089869886637,0.11636447720229626,0.023122340309782885,True,213.85880994796753,548.5444216079948,29.848073188050495,205.0,0,0.39804411815505075,0.39804411815505075,0.23511777818202972,51.41429711133242,0,0,0,0,0,20,0,0
765000,0.0025,0.0036151878884993494,4.561421178281307,0.10633578151464462,0.014507327403407544,False,341.654915869236,552.1230988276928,29.000441722734426,207.0,0,0.40114219496983844,0.40114219496983844,0.23567354679107666,51.759371638298035,0,0,0,0,0,20,0,0
780000,0.00235,0.0025914226280292496,12.477281913161278,0.12959528900682926,0.01003988881711848,False,562.5379348397255,601.7818797631628,44.221465297296625,198.0,0,0.40213249193011114,0.4021324919301112,0.2343004047870636,52.23102954030037,0,0,0,0,0,20,0,0
795000,0.0021999999999999997,-0.002106605243170634,8.278758687898517,0.1251392401754856,0.014227430743630975,False,308.4169634580612,613.240593465072,39.455685162178355,200.0,0,0.3740992395193904,0.3740992395193904,0.2345791459083557,52.16539426520467,0,0,0,0,0,20,0,0
810000,0.0020499999999999997,-0.000547745410585776,32.10251857340336,0.12330512143671513,0.013387548562604934,False,709.741320848465,621.7383811074906,34.77829027094869,200.0,200,0.2171017846757411,0.21710178467574107,0.2346785068511963,52.29565015807748,0,0,0,0,20,0,0,0
825000,0.0018999999999999996,-0.00025121928774751723,11.144491747021675,0.12039375863969326,0.01152463530888781,False,480.0890626311302,612.1696263908209,35.57036442800283,200.0,200,0.2709828096628171,0.2709828096628172,0.23484010994434357,52.18136678263545,0,0,0,0,20,0,0,0
840000,0.0017500000000000005,-0.0007532029994763434,9.439553320407867,0.11330215446650982,0.020730242860736325,True,345.5276336669922,616.0154983540438,33.30785744831668,200.0,200,0.2799143615539534,0.27991436155395333,0.23515719175338745,52.19283648952842,0,0,0,0,20,0,0,0
855000,0.0016000000000000003,-0.0005926360317971557,4.098040718585253,0.12009266577661037,0.0046461390011245385,False,307.26097190380096,541.5883885584205,14.336324755259287,192.0,0,0.39947872066969836,0.39947872066969836,0.23483005166053772,52.35141705721617,0,0,0,0,0,20,0,0
870000,0.0014500000000000001,-0.0003732713230419904,17.94840790145099,0.12437233701348305,0.009173099970212206,False,477.00329703092575,623.5867856658559,23.05922092716984,200.0,200,0.28317448314799243,0.28317448314799243,0.2345801293849945,52.406948644667864,0,0,0,0,20,0,0,0
885000,0.0013000000000000002,0.0009152892598649487,94.64813941717148,0.12904070131480694,0.004319324507378042,False,1176.453514456749,637.5640759088533,14.194006992546575,185.0,0,0.3436507268813871,0.34365072688138704,0.23431548476219177,53.517173167318106,0,0,0,0,0,20,0,0
900000,0.00115,0.004262714282958768,17.209464259445667,0.1369962263852358,0.01376894822169561,False,800.5868990421295,569.2746908460683,52.649463670466154,195.0,0,0.37028929962436047,0.37028929962436047,0.23382270336151123,55.176479283720255,0,0,0,0,0,20,0,0
915000,0.001,0.005430395729490556,38.772329948842525,0.13950951024889946,0.01643373533443082,False,1059.137216925621,626.0339527388129,24.53116707676533,194.0,0,0.35573791372423796,0.35573791372423796,0.23364977538585663,56.06502451747656,0,0,0,0,0,20,0,0
930000,0.001,0.0016415663922089152,90.41290993988514,0.1409897729754448,0.02116723926155828,True,1695.4555755853653,640.3032084500599,13.466691720987914,200.0,200,0.27265760512549886,0.2726576051254989,0.23359271883964539,57.08841935917735,0,0,0,0,20,0,0,0
945000,0.001,0.002489406426320784,41.47907420247793,0.14649248868227005,0.011494184727780521,False,1058.4266941547394,595.7424567516948,49.863535444548134,183.0,0,0.37022965754133286,0.3702296575413329,0.23332171142101288,57.24904956668615,0,0,0,0,0,20,0,0
960000,0.001,0.004409009052324109,86.93246565014124,0.14133846201002598,0.011352365763741545,False,1385.6192191839218,630.5913339460127,23.135401271143703,213.0,0,0.3527161367769421,0.35271613677694214,0.23359252512454987,57.49480080977082,0,0,0,0,0,20,0,0
975000,0.001,0.002542629459640011,91.48594385385513,0.1384685765951872,0.015026123874122277,False,1804.7899355888367,643.4848169134864,8.277120124588548,200.0,200,0.25828490664630366,0.2582849066463037,0.23378518223762512,58.02108488231897,0,0,0,0,20,0,0,0
990000,0.001,0.008247405065048952,9.805494386702776,0.14356194995343685,0.020520632824627683,True,582.1185969114304,605.9404900941016,33.826363279521225,205.0,0,0.3852157186956759,0.3852157186956759,0.23350271582603455,56.70404723286629,0,0,0,0,0,20,0,0
1005000,0.001,0.002601675092591904,22.429768659174442,0.1554177589714527,0.031912525490042754,True,802.9478659033775,602.5711294417613,34.106315829466546,213.0,0,0.3928606498005163,0.3928606498005163,0.23276090621948242,57.20369054749608,0,0,0,0,0,20,0,0
15000,0.01,-0.0013753135281149298,3.4436303041875362,0.3117466513067484,0.004622865642886609,False,3.022579001262784,6.5239260306195686,0.6812345270356455,113.0,0,0.401578095047278,0.4015780950472779,0.22384408116340637,19.986508923582733,0,0,0,0,0,20,0,0
