timesteps,ent_coef,policy_loss,value_loss,entropy_loss,approx_kl,early_stopped,grad_norm,reward_mean,reward_std,avg_steps_survived,max_hover_streak,avg_final_dist,min_final_dist,effective_std_mean,total_param_norm,outcome_oob,outcome_attitude-ROLL,outcome_attitude-PITCH,outcome_hit,outcome_hover_success,outcome_moving_away_cap,outcome_drift,outcome_timeout
15000,0.01,0.0001600813411641866,3.409604273736477,0.34338653087615967,0.0057964393781730905,False,2.8308809101581573,0.15282506044838057,0.2893936309497781,104.0,0,0.41615083260541513,0.41615083260541513,0.22209247946739197,19.35550838895142,0,0,0,0,0,20,0,0
30000,0.00985,-0.0033275787354796194,0.6141403098590672,0.3227218631654978,0.007176607483415864,False,5.330819506198168,0.14292154335773238,0.3168916949351208,105.0,0,0.4135662065236179,0.41356620652361786,0.22325178980827332,23.202330177649856,0,0,0,0,0,20,0,0
45000,0.0097,-0.003182820917572826,0.7468476116191596,0.33576811850070953,0.005796710654976778,False,7.614349219948053,0.8928700870409202,0.6672066685580474,112.0,0,0.4066678860013229,0.406667886001323,0.22251911461353302,24.272137075662613,0,0,0,0,0,20,0,0
60000,0.00955,-0.006410687252355274,0.559427814790979,0.3428924959152937,0.007644431811058894,False,7.409583806991577,2.906853285136836,0.8800741930023429,123.0,0,0.39805108917335563,0.39805108917335563,0.2221241295337677,24.838364327326417,0,0,0,0,0,20,0,0
75000,0.0094,-0.008917168685002252,0.4152160588419065,0.34424366243183613,0.014171746021020226,False,6.350282303988934,6.03059788115276,1.1410985031229766,146.0,0,0.38002194008003615,0.38002194008003615,0.22206570208072662,25.61635411530733,0,0,0,0,0,20,0,0
90000,0.009250000000000001,-0.006268358665693086,1.4828588631935418,0.3239895161241293,0.011944333629799075,False,9.44122114032507,20.825546400846918,11.304695076825055,198.0,0,0.3631835132822162,0.3631835132822162,0.22324544191360474,26.174973733723164,0,0,0,0,0,20,0,0
105000,0.0091,-0.0030748543722438626,1.2592498145531863,0.2993525546044111,0.0069728263188153505,False,8.616810984909534,23.867898834064203,10.916583606424865,200.0,200,0.2946149309454083,0.29461493094540836,0.22466370463371277,26.65458344295621,0,0,0,0,20,0,0,0
120000,0.00895,-0.004361039260402322,1.2344710943289101,0.2844138313084841,0.010889269993640482,False,11.2959038130939,32.36446031184388,12.436613384553505,200.0,200,0.24276179804481374,0.24276179804481368,0.22552570700645447,27.013632729649544,0,0,0,0,20,0,0,0
135000,0.0088,-0.0023865567563916557,1.998828194104135,0.25029653683304787,0.007914080313639715,False,13.142824865877628,29.99891883913868,11.803085860265,200.0,200,0.12157247363601517,0.12157247363601514,0.22747185826301575,27.14633486047387,0,0,0,0,20,0,0,0
150000,0.00865,0.00014958175597712398,0.5949441422708333,0.23724541440606117,0.010715887183323503,False,7.701841831207275,41.442533731600484,3.241283595510535,200.0,200,0.0617362756996815,0.06173627569968149,0.22827571630477905,26.226097758859396,0,0,0,0,20,0,0,0
165000,0.0085,0.0002589021169114858,1.5839122855104506,0.21399770118296146,0.00412727975344751,False,9.365799650549889,34.10139887157517,9.642601571590058,200.0,200,0.10463011540362124,0.10463011540362123,0.22959573566913605,26.08916709944606,0,0,0,0,20,0,0,0
180000,0.00835,-0.0002918694735853933,1.7094635721296072,0.17828098125755787,0.005557808923185803,False,8.075098529458046,31.32164968426312,10.083815432507194,200.0,200,0.16708778454106799,0.16708778454106796,0.23166227340698242,25.982372999191284,0,0,0,0,20,0,0,0
195000,0.0082,-0.0017445374833187088,1.5672844909131527,0.14661944285035133,0.008053258759900928,False,11.085370551794767,32.3686123803649,8.690421174902593,200.0,200,0.11844882181285935,0.11844882181285932,0.23356856405735016,26.880878146737814,0,0,0,0,20,0,0,0
210000,0.00805,-0.0018112913894583471,1.5892191869206727,0.12744679488241673,0.0027838656096719205,False,10.661809738725424,36.697318967382394,8.243917444432341,200.0,200,0.24295426936853742,0.24295426936853742,0.2346901148557663,26.88406738638878,0,0,0,0,20,0,0,0
225000,0.0079,-0.002465779019985348,2.2418993236497045,0.11776464991271496,0.00818135631561745,False,10.895622085779905,30.78422706151419,10.243275921978949,214.0,0,0.39352642978838154,0.3935264297883816,0.23525741696357727,26.95599963515997,0,0,0,0,0,20,0,0
240000,0.007750000000000001,-0.0008745605300646275,1.2599914988968521,0.10748098231852055,0.005035204565501772,False,8.377720654010773,19.05501182225919,6.054358649288385,208.0,0,0.39466923442771296,0.3946692344277129,0.23588331043720245,27.403867937624454,0,0,0,0,0,20,0,0
255000,0.0076,-0.006038496125256643,2.49611041136086,0.11293039657175541,0.008575778265367262,False,9.97804594412446,30.08787518591881,11.19775880275813,209.0,0,0.3671075703871736,0.36710757038717357,0.23558823764324188,27.54098430275917,0,0,0,0,0,20,0,0
270000,0.00745,0.0003014308458659798,2.0202297191135585,0.08954797871410847,0.0020490585011430085,False,11.204361882060766,18.470486690641074,8.555485554296565,186.0,0,0.35096545702966103,0.3509654570296611,0.236968532204628,27.87891748175025,0,0,0,0,0,20,0,0
285000,0.0073,-0.003315643116366118,2.5782210621982813,0.05937580019235611,0.00936721864854917,False,9.011510349810123,27.718826284146253,10.636666584020949,200.0,200,0.2539253277033494,0.2539253277033494,0.23879726231098175,28.44677097350359,0,0,0,0,20,0,0,0
300000,0.007150000000000001,-0.0019499277259455994,1.8129206243902445,0.06372838653624058,0.004764722572872415,False,10.958315800875425,34.08935436665389,9.83611552464988,200.0,200,0.15557790768821816,0.15557790768821822,0.23848143219947815,28.75899340584874,0,0,0,0,20,0,0,0
315000,0.006999999999999999,-0.0017539268301334232,1.6862438675016165,0.06823185831308365,0.0068297672987682745,False,12.060700241476297,25.375087742583112,11.550986385788292,200.0,200,0.1775621120402216,0.1775621120402216,0.23817533254623413,29.44071279093623,0,0,0,0,20,0,0,0
