timesteps,ent_coef,policy_loss,value_loss,entropy_loss,approx_kl,early_stopped,grad_norm,reward_mean,reward_std,avg_steps_survived,max_hover_streak,avg_final_dist,min_final_dist,effective_std_mean,total_param_norm,outcome_oob,outcome_attitude-ROLL,outcome_attitude-PITCH,outcome_hit,outcome_hover_success,outcome_moving_away_cap,outcome_drift,outcome_timeout
15000,0.01,-0.0005228319787420332,4.411131035536528,0.3149225767701864,0.004794580148882233,False,3.3532356433570385,6.283244167209766,1.0049349444594442,114.0,0,0.4018535841979462,0.4018535841979462,0.22366668283939362,18.964143122080714,0,0,0,0,0,20,0,0
30000,0.00985,-0.0020564339647535235,0.7408942114561796,0.29684767313301563,0.004504012584220618,False,5.14601119607687,8.538148460341274,1.1412468618811171,122.0,0,0.3976092475927321,0.3976092475927321,0.22472165524959564,23.311195669695735,0,0,0,0,0,20,0,0
45000,0.0097,-0.007190106887719594,0.509570736438036,0.27479866333305836,0.005726569230319001,False,6.483242101967335,10.44203018008767,1.2208007055460368,137.0,0,0.3864878850479221,0.38648788504792214,0.22591188549995422,25.085182193666697,0,0,0,0,0,20,0,0
60000,0.00955,-0.009307194544817321,0.5610907205846161,0.26683603785932064,0.010992062350851484,False,6.470851305872202,17.795563914508097,1.7575751947418412,175.0,0,0.37638654553307727,0.3763865455330772,0.22638572752475739,25.481353018432856,0,0,0,0,0,20,0,0
75000,0.0094,-0.004615895784809254,1.0666459172498435,0.23799180425703526,0.00893482805986423,False,8.73530212417245,21.77739531742012,1.4146327589689003,201.0,0,0.39911058191874094,0.39911058191874094,0.22803977131843567,25.71557354554534,0,0,0,0,0,20,0,0
90000,0.009250000000000001,-0.003721478962688707,1.135899848304689,0.20557421818375587,0.009131227663601749,False,8.673706106841564,21.58060586148712,7.755279664796647,201.0,0,0.3917969265161032,0.3917969265161032,0.229909747838974,26.04123068228364,0,0,0,0,0,20,0,0
105000,0.0091,0.0007207064627436921,1.0970468996092677,0.1629725582897663,0.014057429696549661,False,9.377319261431694,16.36950582355645,2.036074081343167,189.0,0,0.3671263614445371,0.36712636144453703,0.23243103921413422,26.617968827486038,0,0,0,0,0,20,0,0
120000,0.00895,0.0006744414567947388,1.6746215973980725,0.14117300510406494,0.007951398511067964,False,12.98208897933364,13.686612809405357,1.4856869034074038,170.0,0,0.35995220193054794,0.359952201930548,0.23366278409957886,27.65612692385912,0,0,0,0,0,20,0,0
135000,0.0088,-0.0052867744088871405,0.6378307831473649,0.12095976993441582,0.00916364615841303,False,9.358626145869493,12.844805638309868,1.7934548220784052,169.0,0,0.3629343030182858,0.3629343030182857,0.23487523198127747,28.67280949652195,0,0,0,0,0,20,0,0
150000,0.00865,-0.0066434540785849094,0.7092439774423838,0.11616035364568233,0.006349376533762552,False,9.962761962786317,16.706125369267774,1.8695937223478005,213.0,0,0.384119876599066,0.38411987659906593,0.23511631786823273,28.741453282535076,0,0,0,0,0,20,0,0
165000,0.0085,-0.003625990211730823,1.1729974106419832,0.10962454229593277,0.0070488555647898465,False,16.58943486586213,34.24820737341096,10.203782935220028,205.0,0,0.3789396842013541,0.3789396842013541,0.23554059863090515,28.711117394268513,0,0,0,0,0,20,0,0
180000,0.00835,-0.002340871491469443,0.8935609317850322,0.12261498905718327,0.003182978121913038,False,12.582714598625898,23.453940766310257,6.439499751135887,173.0,0,0.36258584158532614,0.3625858415853262,0.23477403819561005,28.954906471073627,0,0,0,0,0,20,0,0
195000,0.0082,-0.004102635910385288,1.776439311914146,0.11114452593028545,0.006326600618194789,False,17.77525519952178,38.46311838450306,9.73379561875163,200.0,200,0.28757849657302403,0.2875784965730239,0.23546919226646423,28.879916563630104,0,0,0,0,20,0,0,0
210000,0.00805,-0.002974033370264806,0.8919678004458547,0.09470359794795513,0.008154589246260002,False,11.97396656498313,42.81015754468742,6.128690071964324,200.0,200,0.11473021714035873,0.11473021714035872,0.2364848256111145,28.330328084528446,0,0,0,0,20,0,0,0
225000,0.0079,-0.0013986715639475733,1.4071190115064383,0.0620956439524889,0.006256491935346276,False,17.10090197995305,31.84957568240386,10.018679369182987,200.0,200,0.1345439423343576,0.13454394233435762,0.23847104609012604,29.05580685287714,0,0,0,0,20,0,0,0
240000,0.007750000000000001,-0.004842899710638449,1.3240024321712554,0.054109418764710426,0.006622836532187648,False,18.026454884558916,42.57157902730977,7.139736726618033,209.0,0,0.366586221722106,0.3665862217221059,0.2389388382434845,29.29761204123497,0,0,0,0,0,20,0,0
255000,0.0076,-0.002697608171729371,1.091127319727093,0.04472688212990761,0.005516337463632226,False,16.29340274259448,38.48126980679641,9.600596607962645,200.0,200,0.2925863320612164,0.29258633206121637,0.23948222398757935,29.75828094780445,0,0,0,0,20,0,0,0
270000,0.00745,-0.0034208722681796644,1.4646525599528104,0.015415359288454056,0.00799394580826629,False,18.776703119277954,42.526366731844675,6.259143477427241,210.0,0,0.3903768659392961,0.3903768659392961,0.2412126213312149,29.780005678534508,0,0,0,0,0,20,0,0
