timesteps,ent_coef,policy_loss,value_loss,entropy_loss,approx_kl,early_stopped,grad_norm,reward_mean,reward_std,avg_steps_survived,max_hover_streak,avg_final_dist,min_final_dist,effective_std_mean,total_param_norm,outcome_oob,outcome_attitude-ROLL,outcome_attitude-PITCH,outcome_hit,outcome_hover_success,outcome_moving_away_cap,outcome_drift,outcome_timeout
480000,0.00535,-0.0024709388890187256,0.6289754171157256,0.2117595300078392,0.0035266751219751313,False,9.35302009806037,17.710294820541748,4.770951664164663,203.0,0,0.39148534850640704,0.39148534850640704,0.2296147495508194,34.428811356425285,0,0,0,0,0,20,0,0
495000,0.005200000000000001,-0.0024646270903758705,2.2304778918623924,0.2205549031496048,0.005819027006509714,False,25.35509166866541,42.96432359898182,9.501311139649724,329.0,0,0.3359853603378217,0.3359853603378217,0.229095458984375,34.51108797267079,0,0,0,0,0,20,0,0
510000,0.00505,-0.0023823385781724937,1.4251019335351884,0.22448673285543919,0.0032569201866863295,False,24.419904991984367,20.878491432255082,6.083110641020715,222.0,0,0.38509353082362063,0.3850935308236206,0.22891074419021606,34.73058367148042,0,0,0,0,0,20,0,0
525000,0.0049,-0.0019856001308653504,1.4947716002352536,0.24156923033297062,0.002921368897659704,False,22.821666836738586,25.100163667534943,7.763136960056862,229.0,0,0.38165970017178263,0.38165970017178263,0.22793111205101013,34.51399736106396,0,0,0,0,0,20,0,0
540000,0.00475,-0.0017076469375751913,2.5527798160910606,0.2430987600237131,0.0017016030324157327,False,36.02021637931466,33.43820550760004,5.220845559625656,230.0,0,0.3524314635787079,0.3524314635787079,0.22785454988479614,34.72565622627735,0,0,0,0,0,20,0,0
555000,0.0046,-0.003221131148166023,1.4574877391569316,0.25282907113432884,0.004119590375921689,False,22.25113631039858,27.340293457118953,7.813528234368985,215.0,0,0.36434103744480695,0.364341037444807,0.22731108963489532,34.80682085826993,0,0,0,0,0,20,0,0
570000,0.00445,-0.0017609720234759152,2.105332398787141,0.2434647362679243,0.008181962868547998,False,30.986156184226274,33.970483082261495,11.151554176795551,267.0,0,0.3548045598587193,0.35480455985871934,0.22787782549858093,35.19190304726362,0,0,0,0,0,20,0,0
585000,0.004300000000000001,-0.002626117682666518,1.8840279914438725,0.2562435306608677,0.003255401854403317,False,26.223259087651968,28.499844621457605,8.758001974477231,229.0,0,0.37779507366779896,0.377795073667799,0.2271404266357422,35.32727689296007,0,0,0,0,0,20,0,0
600000,0.00415,-0.0015339402889367193,1.8671377934515476,0.2674343343824148,0.0073749499570112675,False,38.31687219440937,30.262601227475518,11.320785439270624,253.0,0,0.3624665589951989,0.3624665589951989,0.22646279633045197,35.345801401883364,0,0,0,0,0,20,0,0
615000,0.004,-0.002690912522666622,1.8032675040885806,0.2754257880151272,0.004703434387920424,False,29.647351637482643,25.549258394244454,10.204662735019657,204.0,0,0.3748276729548682,0.3748276729548681,0.22601723670959473,35.13472289592028,0,0,0,0,0,20,0,0
630000,0.00385,-0.0022571677109226584,1.173443587962538,0.2875945717096329,0.0031801287550479174,False,18.439308516681194,24.214270892576362,8.220697181539967,228.0,0,0.3886948006079682,0.3886948006079681,0.22536776959896088,35.05048197135329,0,0,0,0,0,20,0,0
645000,0.0037,-0.00262274406850338,1.7235631085932255,0.28191616013646126,0.007178610598202795,False,16.109059277921915,28.751070189860133,7.424134756591298,221.0,0,0.38050370603970995,0.3805037060397099,0.22570030391216278,35.103337340056896,0,0,0,0,0,20,0,0
660000,0.0035499999999999998,-0.0011378242561477236,1.5069247633218765,0.3008000776171684,0.005182193708606064,False,21.28889762982726,24.497297487058212,5.950349296251394,229.0,0,0.39732938450580624,0.39732938450580635,0.2246066927909851,35.29050875082612,0,0,0,0,0,20,0,0
675000,0.0034,-0.003905782214133069,1.1028290214017034,0.28273429721593857,0.009605196100892499,False,14.187007650732994,21.326855853219225,7.024141847883802,224.0,0,0.37878213968626273,0.37878213968626273,0.22560209035873413,35.329337768256664,0,0,0,0,0,20,0,0
690000,0.0032499999999999994,-5.625277844956145e-05,2.5412099827080965,0.2778243348002434,0.02089894242817536,True,23.290265183895826,36.453158602185326,3.3823838717033565,214.0,0,0.392604500877943,0.392604500877943,0.22587239742279053,35.55391563847661,0,0,0,0,0,20,0,0
705000,0.0031000000000000008,-0.0017649328510742635,1.7908345786854625,0.2961048688739538,0.0051170863007428125,False,23.178656198084354,29.531675925470143,9.724725359473341,222.0,0,0.38572196085204236,0.3857219608520423,0.22488562762737274,35.668493404984474,0,0,0,0,0,20,0,0
720000,0.0029500000000000004,-0.0031567923142574728,1.952395516447723,0.3109537810087204,0.004604863599524833,False,20.116286754608154,28.626619463510377,10.643475795740226,248.0,0,0.3819418510417434,0.38194185104174344,0.224029541015625,35.95086085051298,0,0,0,0,0,20,0,0
735000,0.0028000000000000004,-0.0013993764005135745,2.1117546427994967,0.30989788472652435,0.004383170249639079,False,21.394762992858887,34.21946355421098,7.430685610213739,241.0,0,0.3728654015254894,0.37286540152548947,0.22406332194805145,36.42446257919073,0,0,0,0,0,20,0,0
750000,0.00265,-0.005331852618837729,2.1778061809018254,0.3176730386912823,0.009248498390661553,False,22.3642722889781,32.405773530589634,8.197846766715863,216.0,0,0.36304661407135447,0.36304661407135447,0.22364583611488342,36.58069550246,0,0,0,0,0,20,0,0
765000,0.0025,-0.0036912482464686036,2.048187809996307,0.32529499009251595,0.005891894310479984,False,26.511294908821583,31.812609208157504,8.639267102470958,250.0,0,0.3655766793162666,0.36557667931626664,0.223201185464859,36.92688127234578,0,0,0,0,0,20,0,0
780000,0.00235,-0.0035998197708977386,2.1935241892933846,0.3338672034442425,0.004467083665076643,False,33.869213342666626,37.15595902247556,5.577942036002465,279.0,0,0.38445848698795965,0.38445848698795965,0.22271659970283508,37.251889668405056,0,0,0,0,0,20,0,0
795000,0.0021999999999999997,-0.003181998079526238,2.024892333894968,0.34593453258275986,0.004866384231718257,False,23.96500551328063,29.179481179320494,8.079992929837994,251.0,0,0.3630816778086121,0.3630816778086121,0.2220921516418457,37.4632128700614,0,0,0,0,0,20,0,0
810000,0.0020499999999999997,-0.004524594056420028,2.0403316048905253,0.3635744582861662,0.004426987055921927,False,26.532504074275494,35.67255632447533,4.451755476668696,248.0,0,0.3804833272530177,0.38048332725301776,0.22112029790878296,37.675735637545586,0,0,0,0,0,20,0,0
825000,0.0018999999999999996,-0.0008346679533133283,1.8596146237105131,0.3770460318773985,0.006594950231374241,False,32.00611927360296,27.814850921535754,7.106900419039538,254.0,0,0.36428032845702435,0.3642803284570244,0.22040310502052307,37.659116700291634,0,0,0,0,0,20,0,0
840000,0.0017500000000000005,-0.003984948190918658,1.9523909133858979,0.38128728047013283,0.007214259210741147,False,33.210528023540974,30.12129043274689,10.339720056643419,324.0,0,0.3632187398082482,0.3632187398082482,0.2201356738805771,37.692956902086735,0,0,0,0,0,20,0,0
855000,0.0016000000000000003,-0.002406080369837582,2.1411191429942846,0.4038695031777024,0.00432163527875673,False,30.886810965836048,31.89346804424912,8.024649945821832,254.0,0,0.38249291247086353,0.3824929124708636,0.21890738606452942,37.89032094925642,0,0,0,0,0,20,0,0
870000,0.0014500000000000001,-0.0014060515823075548,2.0124692074023187,0.41132040694355965,0.00514182036567945,False,32.01982460916042,33.63212202372134,7.616113061226033,239.0,0,0.3797853066845051,0.37978530668450505,0.21855762600898743,38.10885567218065,0,0,0,0,0,20,0,0
885000,0.0013000000000000002,-0.003908520091499668,2.0690735895186663,0.43105286732316017,0.007600877084769309,False,21.189280971884727,28.211726004353892,6.620761869467512,232.0,0,0.39120108346923355,0.3912010834692335,0.21747145056724548,38.18571304529905,0,0,0,0,0,20,0,0
900000,0.00115,-0.003414102378883399,1.985282371751964,0.4436756270006299,0.011894304218003526,False,23.164808314293623,34.01610096919829,3.1381589472206834,308.0,0,0.3810994518191577,0.38109945181915766,0.2167799472808838,38.31397282332182,0,0,0,0,0,20,0,0
915000,0.001,-0.0017829950375016779,2.4098514057695866,0.44214909709990025,0.0034112218854716048,False,33.94025154411793,35.53302228706637,8.39185776532493,256.0,0,0.3850712472692531,0.3850712472692532,0.216891810297966,38.643228605389595,0,0,0,0,0,20,0,0
930000,0.001,-0.005157544590474572,1.7534214346669614,0.46224443800747395,0.005828870256664231,False,25.352038834244013,29.677845249805756,6.996961422227502,245.0,0,0.3666346522612336,0.36663465226123354,0.21582628786563873,38.69852211326361,0,0,0,0,0,20,0,0
945000,0.001,-0.0031147199260885827,2.3398479698225856,0.4755762154236436,0.005401506990892813,False,27.736020889133215,29.801321521053175,8.08258921442825,274.0,0,0.3751026068128185,0.37510260681281843,0.2151479572057724,38.79611653089523,0,0,0,0,0,20,0,0
960000,0.001,-0.0034695961221586913,2.219038172159344,0.48364897165447474,0.006327562121441588,False,30.585630275309086,37.061780271200696,7.8416175546044515,219.0,0,0.37857385933199805,0.3785738593319981,0.21471984684467316,38.97092271596193,0,0,0,0,0,20,0,0
975000,0.001,-0.0011860306258313358,2.1967289531603456,0.49742070492357016,0.016891452309209853,False,28.54529044032097,35.88192828778129,7.6352377976455985,265.0,0,0.38675350354702764,0.3867535035470276,0.2140386700630188,38.99282683432102,0,0,0,0,0,20,0,0
990000,0.001,-0.0017709860840113834,2.3582561928778887,0.5168619966134429,0.00566831418836955,False,30.469527631998062,37.15996635771022,6.917597410274063,322.0,0,0.32873817223422097,0.32873817223422097,0.2129218727350235,39.17203851044178,0,0,0,0,0,20,0,0
1005000,0.001,-0.0018321806128369644,2.126666042022407,0.5278687234967947,0.0035810325643979013,False,35.253309052437544,35.70988233261644,4.500412083892286,245.0,0,0.3681862439898713,0.36818624398987126,0.21235142648220062,39.40287756174803,0,0,0,0,0,20,0,0
15000,0.01,-0.0021857148967683315,3.3383919410407543,0.3116429839283228,0.009076170143089257,False,2.983776131644845,0.19552858561519568,0.5019517484601829,103.0,0,0.4151350603309571,0.41513506033095704,0.22385746240615845,19.518368370831013,0,0,0,0,0,20,0,0
30000,0.00985,-0.004414851515321061,0.5855299001559615,0.29724254086613655,0.007780449668643996,False,6.034413602203131,-0.20546622081562962,0.3163185257639084,102.0,0,0.40944691885154827,0.4094469188515482,0.22466768324375153,23.264426121488214,0,0,0,0,0,20,0,0
45000,0.0097,-0.005091920116683468,0.6564028616994619,0.29527850076556206,0.008791813321295194,False,8.487898794934154,0.4371915914442722,0.6236977634619928,108.0,0,0.4043845082317513,0.40438450823175126,0.22475816309452057,24.306089833378792,0,0,0,0,0,20,0,0
60000,0.00955,-0.006738889955158811,0.4369625080144033,0.2976866587996483,0.009112876956351101,False,7.868122335523367,2.0498174044570616,0.45481000404482175,121.0,0,0.3889588163872467,0.38895881638724683,0.2246324121952057,24.825575971975923,0,0,0,0,0,20,0,0
75000,0.0094,-0.010272695421008393,0.34738867869600654,0.28211538307368755,0.008446144754998386,False,7.011111658066511,6.1778380339638685,0.9535799351742522,146.0,0,0.3673212056993888,0.36732120569938886,0.22549918293952942,25.34474177379161,0,0,0,0,0,20,0,0
90000,0.009250000000000001,-0.006872944097267464,0.8901417450979352,0.25874379463493824,0.008968269103206694,False,7.877050697803497,13.601194640779497,5.133013761229283,189.0,0,0.36027777037697384,0.36027777037697384,0.22686755657196045,26.180430687963963,0,0,0,0,0,20,0,0
105000,0.0091,-0.005736166625865735,1.0879342490807176,0.24673796817660332,0.007701832277234644,False,9.2970632314682,20.57015203404148,6.4806170321991665,208.0,0,0.40024494826613866,0.40024494826613877,0.22754797339439392,26.46359298657626,0,0,0,0,0,20,0,0
120000,0.00895,-0.0026289358793292195,1.0550299603492022,0.24506104923784733,0.007752719102427363,False,8.251728005707264,18.50347834238073,6.391334932144142,216.0,0,0.39924687490606237,0.3992468749060625,0.22768938541412354,26.77221804112196,0,0,0,0,0,20,0,0
135000,0.0088,0.0001381952315568924,1.4702571989037097,0.24956174939870834,0.005621979435090907,False,11.36933957785368,15.88742522967867,4.89193486027986,235.0,0,0.3704455239679276,0.37044552396792757,0.22740115225315094,27.282126054167747,0,0,0,0,0,20,0,0
150000,0.00865,0.023312363686272874,4.41160192899406,0.2276152092963457,0.02018419849628117,True,20.022597327828407,16.321929181930876,6.090020873904926,257.0,0,0.3635586594684253,0.36355865946842536,0.22867153584957123,27.594257832155563,0,0,0,0,0,20,0,0
165000,0.0085,-0.0006167015089886263,0.664286294952035,0.2212293427437544,0.008420973623287864,False,9.553904637694359,13.227204621205317,2.245134167772221,198.0,0,0.4012160352356104,0.4012160352356104,0.2291010022163391,27.922689466300653,0,0,0,0,0,20,0,0
180000,0.00835,-0.0072709209634922445,0.3251530132256448,0.21344619989395142,0.006259656584006734,False,6.176812514662743,13.545135400739074,1.6081412270188438,196.0,0,0.4018161898523485,0.40181618985234857,0.2295074462890625,28.265761171700433,0,0,0,0,0,20,0,0
195000,0.0082,-0.005305164726451039,0.31887209857814014,0.22001199424266815,0.00635039756889455,False,6.743287548422813,15.480922721764296,1.660188263128834,199.0,0,0.4008959902458716,0.4008959902458716,0.22915293276309967,28.373857628554106,0,0,0,0,0,20,0,0
210000,0.00805,-0.0027629443939076737,0.5565929930889979,0.20529748313128948,0.005240408921963535,False,7.466363109648228,17.20800169687078,4.752452488384027,213.0,0,0.38674575421806356,0.38674575421806356,0.2300066500902176,28.646084178239107,0,0,0,0,0,20,0,0
225000,0.0079,-0.0034155199682572857,1.0132983995135874,0.2011415120214224,0.0024683882656972855,False,10.641944859176874,20.229883020897418,5.762323080563181,214.0,0,0.379392438298036,0.37939243829803593,0.23026326298713684,29.00053357332945,0,0,0,0,0,20,0,0
240000,0.007750000000000001,-0.002579640335170552,1.8233793857507408,0.18388519994914532,0.005767664770246483,False,13.037381328642368,22.872085263409616,7.562660310318099,208.0,0,0.36639835852744385,0.3663983585274439,0.23125135898590088,29.08856894262135,0,0,0,0,0,20,0,0
255000,0.0076,-0.0022104257805040106,2.6764938132837415,0.1772642694413662,0.007877695781644434,False,13.897469252347946,27.736726917398705,3.3249640863548624,210.0,0,0.34870323918883034,0.3487032391888304,0.23157928884029388,29.092119375243783,0,0,0,0,0,20,0,0
270000,0.00745,-0.004200585652142763,2.593089788220823,0.16880589351058006,0.003979366083513014,False,17.35019411891699,23.77865849777667,6.546493366895021,209.0,0,0.35022668990628875,0.35022668990628875,0.23208554089069366,29.507963582873344,0,0,0,0,0,20,0,0
285000,0.0073,-0.0019748998165596277,3.221191920340061,0.1737743802368641,0.005724836737499572,False,25.72196500003338,30.758165911859635,5.6338246585788285,227.0,0,0.3507244227804499,0.35072442278044985,0.23181329667568207,30.480883553624153,0,0,0,0,0,20,0,0
300000,0.007150000000000001,-0.002744867786532268,2.475683707743883,0.15416548401117325,0.010269539503497072,False,31.796357981860638,38.35914116398537,6.949765717961306,292.0,0,0.33681589475348495,0.3368158947534849,0.232962965965271,31.856519017368555,0,0,0,0,0,20,0,0
315000,0.006999999999999999,-0.0023835068568587303,2.1723426836542785,0.15341705083847046,0.006105082997237332,False,30.89585679024458,35.58553376056032,7.98754364321595,263.0,0,0.37127737768844854,0.37127737768844854,0.23298339545726776,32.21484646201134,0,0,0,0,0,20,0,0
330000,0.006850000000000001,-0.0022738314291927963,1.594695437233895,0.17700120620429516,0.002586722810519859,False,17.920055612921715,25.316573594114864,8.717334134209644,236.0,0,0.3846992171853223,0.38469921718532224,0.2316310554742813,32.149482030421495,0,0,0,0,0,20,0,0
345000,0.006699999999999999,-0.0015052671515149996,2.1588050918653607,0.1894154455512762,0.0014618702698498964,False,28.800727915018797,33.78317237106715,9.562383020034607,241.0,0,0.371394538381239,0.37139453838123904,0.2309267222881317,32.398034311831,0,0,0,0,0,20,0,0
360000,0.00655,-0.0013520539068849757,2.053817127365619,0.18769167736172676,0.005925115052377805,False,28.377044524997473,32.02360256992257,8.98478521973774,235.0,0,0.3865680383445763,0.38656803834457637,0.2310263067483902,32.5516257956624,0,0,0,0,0,20,0,0
375000,0.0064,-0.005043767388997367,2.104223197326064,0.20395122468471527,0.0005048107705079019,False,28.633892856538296,32.27979547401065,4.904256695105441,248.0,0,0.37249146215975965,0.3724914621597597,0.2301204353570938,32.55333567224443,0,0,0,0,0,20,0,0
390000,0.00625,-0.0027739676588680595,2.2687886767089367,0.1977150309830904,0.006992235939833336,False,30.796077735722065,33.518690391303785,5.843259252287626,286.0,0,0.3294431293936745,0.3294431293936744,0.230543315410614,32.68377438187599,0,0,0,0,0,20,0,0
405000,0.0061,-0.001705085058347322,2.249710490461439,0.19494576379656792,0.01202054820896592,False,25.25578063726425,37.94751041234344,6.126861959479645,255.0,0,0.33027981557117414,0.33027981557117414,0.23069529235363007,33.0138976238668,0,0,0,0,0,20,0,0
420000,0.0059499999999999996,1.9963757949881256e-05,2.154577512294054,0.21392380632460117,0.005027823412092403,False,29.397886715829372,30.71787284816516,5.281356559321541,221.0,0,0.33761779518151436,0.33761779518151436,0.2295524924993515,33.231579437851906,0,0,0,0,0,20,0,0
435000,0.0058000000000000005,-0.002638030971866101,1.7232859036885202,0.21428085677325726,0.005925520468736067,False,26.95881169103086,26.06685964291774,8.049608166719928,205.0,0,0.387335774471474,0.38733577447147405,0.2295168936252594,33.38545501604676,0,0,0,0,0,20,0,0
450000,0.00565,-0.0031765943276695907,2.124559593386948,0.2047498133033514,0.007107138037099503,False,25.396130852401257,27.404208063540572,6.717407287685165,259.0,0,0.37615411296687296,0.37615411296687296,0.23007096350193024,33.25724731013179,0,0,0,0,0,20,0,0
465000,0.0055000000000000005,-0.0038777820445830002,2.368682802654803,0.20531543344259262,0.005047161917900667,False,31.06193858385086,34.770086293365736,6.661843366956013,247.0,0,0.37266756423122305,0.37266756423122294,0.23002295196056366,33.39797552675009,0,0,0,0,0,20,0,0
480000,0.00535,-0.0034516011219238862,2.252256076782942,0.21467068418860435,0.0067367348819971085,False,33.09726619720459,38.009893990706175,7.279819922721699,299.0,0,0.3097517609084335,0.3097517609084335,0.22951872646808624,33.76720218360424,0,0,0,0,0,20,0,0
495000,0.005200000000000001,-0.003605109188356437,1.6200594275724143,0.2197545114904642,0.004637815014575608,False,23.406683765351772,24.542988872914066,6.693483246165114,234.0,0,0.35858303100816447,0.3585830310081645,0.22922469675540924,33.72839969396591,0,0,0,0,0,20,0,0
510000,0.00505,-0.0035605396114988253,2.2114857058040798,0.23322907835245132,0.009419854002771899,False,32.454540215432644,35.573202370719486,4.0500809642469235,257.0,0,0.373938825780096,0.3739388257800961,0.22843436896800995,33.66747825592756,0,0,0,0,0,20,0,0
525000,0.0049,-0.003729546420800034,1.38803293928504,0.24621545523405075,0.006781416566809639,False,17.90300913900137,21.363040469185957,8.072902493707435,206.0,0,0.39069552222924175,0.3906955222292417,0.22774924337863922,33.49337612465024,0,0,0,0,0,20,0,0
540000,0.00475,-0.0008505951409460977,1.6354690403677523,0.2415877915918827,0.0025668261805549264,False,20.46963346004486,26.702078171187726,7.2456298283967655,222.0,0,0.3754464033499951,0.375446403349995,0.22804567217826843,33.532405976206064,0,0,0,0,0,20,0,0
555000,0.0046,-0.00032455514883622527,2.3627455281093717,0.25245409458875656,0.006517030269606039,False,35.555730774998665,36.05838993921204,3.8385031173748287,256.0,0,0.3440506670783895,0.34405066707838955,0.2274155467748642,33.87031986191869,0,0,0,0,0,20,0,0
570000,0.00445,-0.002267191812279634,1.9373567355796695,0.24860214442014694,0.004544405324850231,False,30.34542191028595,29.532152278393426,6.234333624200497,245.0,0,0.377978793225931,0.37797879322593103,0.22764113545417786,34.08392200246453,0,0,0,0,0,20,0,0
